CUSTOMER_ID,AGE,ACCOUNT_AGE_DAYS,TOTAL_ORDERS,TOTAL_SPEND,AVG_ORDER_VALUE,DAYS_SINCE_LAST_ORDER,BROWSE_SESSIONS,PAGES_PER_SESSION,AVG_SESSION_DURATION_MIN,CART_ABANDONMENT_RATE,WISHLIST_ITEMS,COUPON_USAGE_COUNT,REVIEW_COUNT,AVG_REVIEW_RATING,RETURN_RATE,MOBILE_ORDER_PCT,LOYALTY_POINTS
EC00227,64,892,6,947.52,157.92,72,24,7.94,8.62,0.283784,3,2,2,4.4,0.232506,0.709111,8224
EC00228,25,296,18,3808.94,211.61,73,24,6.75,1.53,0.342274,4,5,0,2.9,0.182485,0.499421,13036
EC00229,26,92,10,2424.79,242.48,277,19,10.38,23.07,0.335264,5,3,3,4.8,0.217277,0.460772,10697
EC00230,34,165,14,2002.91,143.06,276,18,9.0,8.77,0.523596,5,2,0,4.8,0.224076,0.478578,10660
EC00231,47,87,11,646.32,58.76,198,16,6.98,14.7,0.202837,9,4,2,5.0,0.093483,0.579134,9908
EC00232,18,1673,13,3046.1,234.32,222,20,3.75,31.23,0.143999,4,3,4,3.8,0.185478,0.796461,12365
EC00233,62,1817,15,1225.21,81.68,303,17,8.3,13.83,0.093237,6,1,2,3.8,0.036789,0.551546,7647
EC00234,58,153,15,2341.16,156.08,259,17,4.21,21.54,0.212358,5,3,1,3.1,0.286142,0.329357,2246
EC00235,57,1524,11,1906.0,173.27,213,25,6.7,6.43,0.5581,4,1,2,1.9,0.087074,0.600385,12915
EC00236,34,536,13,803.02,61.77,313,19,6.58,22.12,0.287763,2,2,2,4.5,0.088319,0.467978,2826
EC00237,56,93,15,1087.82,72.52,295,15,3.25,35.96,0.221342,7,4,2,3.3,0.249985,0.272345,12946
EC00238,63,1865,13,507.74,39.06,5,19,9.13,4.41,0.48904,4,1,7,3.4,0.094396,0.517046,866
EC00239,57,1574,10,1747.58,174.76,364,27,3.68,2.95,0.170132,2,2,2,4.2,0.028063,0.48277,12837
EC00240,57,676,12,2047.7,170.64,349,20,2.18,4.1,0.261855,8,2,3,4.4,0.246709,0.494885,10386
EC00241,70,1068,15,3175.78,211.72,244,22,8.55,10.26,0.272411,2,2,0,3.8,0.019755,0.44995,7190
EC00242,53,931,14,1355.72,96.84,174,22,5.34,15.38,0.154635,4,3,2,3.8,0.432798,0.597678,1778
EC00243,43,1628,19,732.15,38.53,236,13,3.02,6.11,0.579909,5,3,0,,0.08259,0.595301,1645
EC00244,49,956,14,2637.9,188.42,6,17,16.29,19.95,0.33501,5,5,5,4.3,0.353048,0.565478,13995
EC00245,29,1814,16,3872.59,242.04,103,17,3.87,10.79,0.375199,8,4,2,3.2,0.104862,0.424291,6646
EC00246,26,425,12,2052.2,171.02,236,24,5.98,10.37,0.356655,7,2,1,4.0,0.030014,0.695031,10246
EC00247,29,1772,14,1470.86,105.06,316,17,4.57,6.91,0.590805,5,3,3,3.0,0.12703,0.579913,6760
EC00248,30,244,9,622.22,69.14,45,29,3.97,12.0,0.026427,6,2,0,2.5,0.010673,0.209249,10394
EC00249,33,989,14,249.98,17.86,142,15,1.0,20.61,0.168515,6,3,1,,0.097175,0.371448,14388
EC00250,67,913,13,995.09,76.55,290,16,12.02,9.53,0.466686,4,1,2,3.8,0.114284,0.663013,6194
EC00251,68,1533,8,660.17,82.52,67,20,5.41,6.59,0.218074,3,2,3,2.4,0.175247,0.057056,14870
EC00252,65,1711,13,848.43,65.26,237,23,6.5,14.65,0.206825,2,3,1,3.2,0.289277,0.172452,7
EC00253,40,294,14,1031.21,73.66,11,23,3.54,5.89,0.11018,5,6,1,3.5,0.060127,0.526113,5040
EC00254,55,1833,11,1338.59,121.69,311,14,9.26,16.71,0.173805,11,5,0,2.4,0.247728,0.640022,12872
EC00255,20,52,13,973.86,,206,19,2.17,17.56,0.434461,5,3,4,4.0,0.028499,0.611474,6947
EC00256,56,1232,7,663.67,94.81,103,18,3.58,13.89,0.504618,3,2,2,4.5,0.038018,0.228362,11306
EC00257,60,370,14,1933.83,138.13,216,16,3.08,12.92,0.191544,5,3,0,4.1,0.35642,0.825384,7220
EC00258,19,701,16,860.19,53.76,178,14,2.2,7.2,0.102727,5,1,4,4.8,0.030323,0.653395,13627
EC00259,52,1973,16,1252.19,78.26,266,24,7.07,9.0,0.188241,3,4,0,3.2,0.071086,0.758821,4294
EC00260,55,1264,8,1102.04,137.76,107,17,6.86,3.26,0.509713,4,6,0,4.8,0.046743,0.766352,5253
EC00261,53,1017,8,702.09,87.76,300,25,2.5,8.27,0.160045,6,1,3,5.0,0.372036,0.591277,1971
EC00262,60,1907,14,1241.17,88.66,333,14,5.3,8.78,0.102957,7,1,1,5.0,0.16211,0.689922,6887
EC00263,69,1104,8,830.77,103.85,126,21,3.27,12.57,0.421201,7,2,3,2.9,0.293138,0.291299,453
EC00264,55,923,13,621.29,47.79,183,21,8.12,6.41,0.04864,1,4,3,5.0,0.227681,0.583547,11426
EC00265,62,1151,14,1690.48,120.75,353,22,12.03,2.12,0.291942,4,2,2,3.7,0.020728,0.447235,3401
EC00266,68,598,3,310.73,103.58,82,20,6.51,17.45,0.441805,4,5,1,4.1,0.041589,0.790789,12987
EC00267,62,1652,16,1359.5,84.97,283,17,2.56,13.86,0.081014,7,3,0,3.4,0.134699,0.476864,11280
EC00268,67,179,8,1421.63,177.7,77,21,4.17,10.34,0.299935,6,4,2,4.5,0.072264,0.602557,12535
EC00269,49,912,14,1456.0,104.0,68,13,7.89,11.09,0.123606,1,8,2,3.9,0.106288,0.408109,1336
EC00270,33,1378,11,624.18,56.74,285,20,5.09,5.19,0.20913,5,3,1,4.4,0.186221,0.18665,4180
EC00271,39,597,16,664.06,41.5,182,25,4.34,5.05,0.330096,3,0,3,3.1,0.027082,0.431992,11611
EC00272,21,162,9,1253.26,139.25,48,21,6.8,17.57,0.142929,6,2,1,4.6,0.096363,0.580052,5608
EC00273,27,1267,12,1442.19,120.18,221,17,7.42,9.09,0.435257,5,3,2,5.0,0.314406,0.339156,7085
EC00274,47,1570,12,405.7,33.81,326,20,9.92,21.54,0.318038,4,2,3,2.2,0.321938,0.357105,1819
EC00275,48,1293,12,2393.1,199.42,193,28,4.99,4.45,0.159563,1,2,4,2.8,0.244066,0.531698,14434
EC00276,53,1480,14,706.69,50.48,120,20,4.88,13.34,0.17736,4,1,2,2.7,0.319122,0.586714,10795
EC00277,58,463,19,1111.05,58.48,340,26,3.08,17.44,0.348861,1,3,1,4.2,0.127072,0.51863,13570
EC00278,42,1729,7,1798.22,256.89,11,24,7.45,15.1,0.419954,1,1,0,3.1,0.023567,0.438384,3165
EC00279,48,1409,8,262.8,32.85,233,13,9.48,15.08,0.511609,10,3,4,4.8,0.063847,0.602652,9099
EC00280,57,614,14,830.05,59.29,173,23,9.24,10.55,0.780322,9,5,2,3.3,0.071758,0.514212,10817
EC00281,40,1858,7,1364.3,194.9,118,21,3.12,7.63,0.215384,4,5,3,4.3,0.055564,0.565003,7230
EC00282,71,427,13,2190.41,168.49,31,23,1.0,6.14,0.199729,7,2,2,4.5,0.172587,0.453205,13644
EC00283,35,646,10,2910.88,291.09,259,19,3.16,12.07,0.220177,3,3,5,4.1,0.035289,0.353377,1014
EC00284,71,1001,13,884.79,68.06,14,21,7.91,31.34,0.202323,5,2,2,4.6,0.342174,0.205147,8863
EC00285,22,1364,10,630.44,63.04,147,14,6.2,23.5,0.32348,6,6,4,3.5,0.066882,0.620731,8921
EC00286,35,1987,3,1750.09,583.36,186,16,11.31,14.7,0.710133,5,7,1,4.4,0.042309,0.70771,4765
EC00287,36,1204,17,2117.99,124.59,341,24,3.7,7.04,0.136677,3,3,2,3.3,0.078419,0.307335,4117
EC00288,37,189,16,2723.68,170.23,356,21,9.31,3.82,0.1057,5,2,1,1.3,0.153497,0.726488,12764
EC00289,36,68,16,3692.18,230.76,128,29,7.87,11.55,0.097435,5,8,1,2.7,0.02845,0.235024,6774
EC00290,25,1968,19,1075.86,56.62,264,14,8.83,15.14,0.288227,6,4,2,3.8,0.157251,0.677447,12993
EC00291,21,1366,13,645.98,49.69,74,14,11.81,22.85,0.437626,2,2,1,4.4,0.053315,0.244153,9385
EC00292,52,687,11,818.91,74.45,355,17,10.61,6.86,0.64571,6,2,0,4.2,0.100912,0.672586,4917
EC00293,30,907,6,1055.76,175.96,239,26,14.83,13.27,0.279527,7,4,4,3.5,0.14468,0.658479,14494
EC00294,48,38,16,1362.43,85.15,64,18,11.39,8.11,0.248106,3,7,5,5.0,0.168132,0.605519,4573
EC00295,38,1642,14,1271.16,90.8,357,22,5.7,16.84,0.143819,7,1,3,3.4,0.175838,0.6838,8165
EC00296,23,1449,9,1349.78,149.98,353,11,3.15,5.47,0.183211,5,2,4,3.4,0.131604,0.692677,6954
EC00297,71,1780,10,1790.53,179.05,276,19,3.63,4.63,0.128532,7,8,2,2.7,0.132317,0.587439,10234
EC00298,27,1188,8,3012.95,376.62,274,22,3.01,11.75,0.32317,7,2,4,4.1,0.365199,0.700105,10345
EC00299,52,76,11,2026.15,184.2,250,19,1.67,6.08,0.068717,6,4,1,5.0,0.186878,0.234,4867
EC00300,23,920,9,257.71,28.63,327,16,3.11,7.48,0.135506,4,2,0,4.3,0.009654,0.664074,13285
EC00301,71,760,14,1574.78,112.48,231,19,13.69,13.9,0.157161,5,4,1,2.4,0.290368,0.349859,9889
EC00302,43,403,13,1026.27,78.94,90,17,1.35,13.88,0.307281,1,2,1,3.9,0.10986,0.463983,13898
EC00303,32,1779,21,2443.3,116.35,340,20,10.57,9.23,0.327968,7,5,3,3.1,0.060338,0.568241,14049
EC00304,46,706,12,1716.54,143.04,323,27,10.81,8.96,0.397502,6,0,1,3.8,0.280842,0.41514,3561
EC00305,28,498,17,1387.22,81.6,217,24,9.5,19.28,0.033964,1,6,1,4.4,0.232079,0.508023,2761
EC00306,29,872,8,2638.61,329.83,190,20,1.0,18.45,0.374807,4,1,2,3.6,0.040739,0.397869,11784
EC00307,51,610,12,218.91,18.24,30,17,3.97,2.6,0.455562,1,2,1,3.9,0.106495,0.651997,9737
EC00308,27,1623,12,2096.92,174.74,175,22,4.98,13.31,0.178604,3,1,2,3.3,0.299161,0.365117,10068
EC00309,61,1191,12,1897.46,158.12,229,16,5.44,10.78,0.372145,12,8,1,3.7,0.039772,0.328339,11439
EC00310,38,604,10,699.04,69.9,275,21,3.06,7.14,0.185676,4,5,2,3.8,0.183793,0.530513,2998
EC00311,36,142,12,1096.24,91.35,124,23,2.27,10.71,0.122532,7,4,2,3.3,0.425009,0.353291,3974
EC00312,48,1804,15,583.24,38.88,66,20,1.8,15.76,0.099328,6,4,2,3.2,0.051608,0.286042,10412
EC00313,21,1542,17,1135.01,66.77,313,19,2.55,7.9,0.488135,6,3,1,,0.112382,0.465358,9491
EC00314,64,1468,13,386.43,29.73,50,15,9.39,18.43,0.315511,6,3,1,3.4,0.128842,0.635733,5549
EC00315,47,1964,14,764.54,54.61,82,22,13.81,31.3,0.28039,5,6,0,4.0,0.052516,0.274302,4811
EC00316,65,1326,17,1239.4,72.91,258,25,3.37,13.46,0.725536,2,3,3,3.9,0.100672,0.511817,3620
EC00317,66,238,13,1111.59,85.51,276,22,2.39,18.04,0.385464,5,2,3,3.3,0.277547,0.556967,3638
EC00318,45,1937,9,1452.72,161.41,293,18,7.95,8.41,0.135079,2,0,4,2.9,0.033413,0.580426,11466
EC00319,35,750,9,1171.87,130.21,55,16,9.11,14.85,0.108604,3,0,4,5.0,0.145889,0.745547,11371
EC00320,25,1382,17,1673.97,98.47,137,19,10.28,11.11,0.121891,2,2,4,4.6,0.087148,0.600424,718
EC00321,43,529,15,912.18,60.81,238,18,12.68,11.06,0.311697,3,2,3,2.9,0.072632,0.327,3388
EC00322,64,821,12,1085.07,90.42,361,28,3.82,9.8,0.338576,5,4,1,2.5,0.294337,0.546762,13941
EC00323,48,66,14,1954.63,139.62,239,28,5.7,9.79,0.097589,4,4,1,2.5,0.135566,0.323622,2622
EC00324,56,1727,10,2047.43,204.74,214,28,2.89,4.42,0.187889,5,3,2,5.0,0.138264,0.262602,5875
EC00325,39,1928,7,2272.54,324.65,222,20,6.22,8.88,0.440452,6,2,3,4.6,0.171627,0.711641,3518
EC00326,47,1147,14,1305.91,93.28,188,13,4.09,,0.257721,7,1,0,2.9,0.186136,0.565667,12497
EC00327,24,272,12,2071.16,172.6,24,19,2.99,13.28,0.306981,12,1,2,4.9,0.146947,0.58802,13332
EC00328,65,1827,6,422.7,70.45,183,24,15.21,8.43,0.550018,8,4,4,2.7,0.065939,0.294262,4564
EC00329,65,472,9,839.78,93.31,152,14,9.28,19.97,0.119695,1,1,2,4.4,0.173058,0.331363,11482
EC00330,24,638,18,1060.08,58.89,180,18,6.96,8.32,0.312182,3,3,2,4.6,0.398288,0.825776,4330
EC00331,29,330,9,659.32,73.26,132,17,3.41,9.83,0.410016,8,1,1,3.2,0.038404,0.323605,3959
EC00332,51,809,12,282.56,23.55,40,15,5.02,13.66,0.141397,9,5,1,2.4,0.214748,0.662196,14299
EC00333,71,948,12,2124.98,177.08,273,13,5.25,16.92,0.201425,7,3,2,4.5,0.316874,0.429493,5196
EC00334,62,1130,10,355.17,35.52,169,19,8.16,17.71,0.203112,7,2,2,3.1,0.260114,0.596026,11044
EC00335,52,1004,6,439.11,73.18,363,15,8.47,9.99,0.292153,5,3,2,5.0,0.085982,0.452592,721
EC00336,57,691,7,540.18,77.17,5,25,8.09,9.43,0.421723,3,1,3,4.2,0.022999,0.415141,1355
EC00337,50,901,14,4970.18,355.01,210,24,6.09,1.25,0.309734,5,3,1,4.2,0.089865,0.663849,990
EC00338,41,232,9,1100.11,122.23,338,21,15.54,19.49,0.438931,7,4,1,4.4,0.088457,0.600265,4107
EC00339,32,1210,13,2192.21,,217,34,2.17,19.98,0.399917,6,2,4,4.2,0.362921,0.467215,8144
EC00340,66,241,10,454.83,45.48,26,21,1.0,15.81,0.511882,3,4,0,3.6,0.399862,0.617664,5720
EC00341,39,1595,9,1949.35,216.59,155,19,10.38,11.85,0.409549,7,1,3,2.7,0.279641,0.309911,11686
EC00342,44,435,15,1692.06,112.8,325,15,4.38,8.59,0.417862,3,2,4,3.0,0.260535,0.619348,534
EC00343,32,659,10,1218.05,121.8,172,22,6.53,13.0,0.547201,3,1,0,,0.03411,0.669626,3716
EC00344,66,181,12,1004.03,83.67,282,26,13.21,15.82,0.42081,3,3,3,5.0,0.234487,0.372498,11217
EC00345,38,882,17,5617.67,330.45,188,19,9.19,9.82,0.197703,7,4,1,2.7,0.122311,0.231887,11398
EC00346,19,361,14,3297.8,235.56,360,19,3.11,12.97,0.107954,1,4,2,2.6,0.22482,0.372967,5487
EC00347,24,504,18,2156.36,119.8,255,14,10.56,3.11,0.318901,11,1,1,3.6,0.026686,0.552842,6059
EC00348,43,867,16,1461.45,91.34,340,21,6.89,,0.673511,6,4,3,3.6,0.023969,0.701745,339
EC00349,63,573,15,958.75,63.92,355,11,2.12,32.1,0.663747,4,1,1,2.7,0.163011,0.687329,12353
EC00350,50,1909,6,1445.43,,131,19,6.92,5.19,0.318599,9,2,0,5.0,0.038023,0.887101,2977
EC00351,50,1494,15,2520.54,168.04,159,21,1.07,7.47,0.165826,4,6,1,4.1,0.01077,0.618938,6625
EC00352,49,1600,8,1169.31,146.16,163,22,4.8,18.48,0.155332,6,5,3,4.4,0.058067,0.403823,12984
EC00353,59,1781,10,355.71,35.57,28,28,2.79,1.76,0.067082,6,6,2,3.0,0.166436,0.65286,8098
EC00354,60,1735,4,1316.94,329.24,132,21,4.88,7.51,0.220245,3,2,3,,0.118989,0.583498,3605
EC00355,33,924,9,344.57,38.29,85,29,6.24,12.86,0.444127,4,1,3,5.0,0.066791,0.286598,10602
EC00356,41,1824,12,1001.71,83.48,8,17,2.38,9.82,0.430228,6,2,5,3.2,0.12819,0.541835,6163
EC00357,40,198,17,936.67,55.1,168,14,6.01,10.6,0.62976,9,1,1,3.1,0.223924,0.422573,7475
EC00358,64,143,19,2796.86,147.2,283,29,6.63,11.39,0.407709,4,2,0,4.4,0.266225,0.858292,2866
EC00359,48,1265,8,1248.05,156.01,136,11,3.81,7.0,0.689926,6,6,2,3.8,0.070825,0.603218,9743
EC00360,64,1242,13,2109.66,162.28,86,33,3.26,5.99,0.141809,3,1,3,4.2,0.068313,0.402734,10906
EC00361,57,238,15,2506.5,167.1,13,28,2.59,21.25,0.1377,3,4,0,2.8,0.020924,0.869499,6438
EC00362,25,223,13,647.95,49.84,75,24,6.33,14.0,0.330737,6,5,0,4.5,0.252509,0.557843,13219
EC00363,42,529,14,691.09,49.36,247,25,3.36,8.67,0.370551,8,1,0,4.5,0.257956,0.862062,1418
EC00364,59,54,10,1297.03,,251,16,3.5,26.53,0.14405,3,1,4,3.9,0.323732,0.656896,5476
EC00365,54,1688,12,1438.44,,271,26,3.77,10.81,0.476518,5,2,0,3.7,0.105778,0.242892,563
EC00366,49,127,13,2571.97,197.84,235,23,5.9,9.65,0.503549,3,2,3,3.2,0.091304,0.663138,11888
EC00367,34,881,10,435.99,43.6,152,22,1.33,2.98,0.161098,1,6,2,4.7,0.073092,0.484171,23
EC00368,41,1163,8,1057.65,132.21,34,23,4.89,7.42,0.20604,5,2,2,4.9,0.063463,0.72428,5297
EC00369,40,1055,12,2029.18,169.1,169,15,4.31,13.63,0.355182,4,3,2,4.7,0.473136,0.700088,13846
EC00370,50,764,6,951.37,,57,25,11.54,18.05,0.341852,5,1,6,5.0,0.080504,0.641074,11082
EC00371,21,508,7,1205.6,172.23,204,15,8.25,10.7,0.422054,6,1,2,4.4,0.270588,0.252443,10547
EC00372,30,1090,12,1355.79,112.98,278,14,6.01,11.93,0.116226,5,5,1,1.7,0.354942,0.623067,427
EC00373,25,1900,15,1087.61,72.51,271,13,3.63,14.04,0.372815,8,2,2,2.9,0.319165,0.521408,11486
EC00374,27,503,17,1469.28,86.43,39,30,3.01,9.37,0.136382,3,2,4,3.8,0.057386,0.730576,5515
EC00375,41,489,14,772.8,55.2,337,31,5.82,13.92,0.292438,3,3,2,4.7,0.036402,0.797985,9428
EC00376,68,1510,16,415.88,25.99,269,19,6.7,15.07,0.177639,7,1,4,,0.163338,0.235217,12510
EC00377,49,558,8,2388.2,298.52,122,10,8.74,8.05,0.836115,2,3,2,4.1,0.023803,0.313262,14663
EC00378,57,1065,12,432.58,36.05,219,13,15.94,16.15,0.146792,3,6,2,3.7,0.176147,0.277049,9491
EC00379,57,1427,17,843.47,49.62,212,26,9.72,6.25,0.039522,4,1,4,2.9,0.262666,0.625073,8195
EC00380,18,1102,10,834.44,83.44,192,17,3.32,6.71,0.274029,5,3,1,3.7,0.140745,0.735795,1625
EC00381,42,784,14,487.99,34.86,130,8,3.43,16.73,0.568767,6,3,1,4.3,0.308935,0.773819,8227
EC00382,30,444,11,514.89,46.81,345,24,2.03,15.17,0.035123,6,6,2,4.2,0.037756,0.642268,418
EC00383,47,540,7,820.86,117.27,217,25,1.85,15.81,0.430333,8,2,1,3.4,0.177899,0.524635,12479
EC00384,37,235,9,970.49,107.83,360,12,4.42,16.29,0.408445,3,1,1,3.3,0.260901,0.22264,10438
EC00385,49,232,10,666.57,66.66,62,22,3.58,15.65,0.355059,3,3,2,4.5,0.143612,0.743185,3913
EC00386,65,578,15,1949.18,129.95,182,18,11.33,11.89,0.027906,6,5,1,3.3,0.205735,0.220243,12386
EC00387,22,1126,11,871.6,79.24,91,17,2.51,21.51,0.161451,6,1,3,2.8,0.027904,0.371853,9532
EC00388,23,423,11,258.43,23.49,34,26,6.37,18.65,0.330715,6,4,1,4.8,0.340769,0.658715,990
EC00389,63,704,9,1610.3,178.92,155,25,14.53,7.65,0.117526,6,4,1,4.3,0.287104,0.703527,5125
EC00390,70,1736,16,2451.48,153.22,270,15,5.83,14.28,0.163746,7,4,4,4.0,0.271532,0.455014,14200
EC00391,25,1976,11,997.09,90.64,332,17,1.0,14.81,0.228662,2,5,2,4.1,0.109182,0.428846,787
EC00392,58,1310,10,1035.65,103.57,149,28,6.57,15.56,0.450731,3,1,3,3.8,0.050913,0.336493,5251
EC00393,67,589,14,706.66,50.48,235,17,14.13,18.3,0.249897,4,2,0,3.5,0.18666,0.391199,8750
EC00394,27,48,12,1604.65,133.72,305,26,5.68,16.13,0.359768,2,4,3,2.8,0.078796,0.773687,13819
EC00395,40,526,8,3771.22,471.4,329,16,8.01,4.9,0.416168,7,4,5,2.8,0.144017,0.534313,13116
EC00396,32,362,13,688.95,53.0,130,19,5.6,9.77,0.206301,3,3,1,3.9,0.045647,0.546681,6065
EC00397,67,720,8,1270.78,158.85,156,19,6.98,8.43,0.364065,6,1,4,3.3,0.074051,0.305206,10247
EC00398,51,970,7,583.88,83.41,168,17,10.96,4.68,0.346291,2,2,1,3.7,0.200973,0.444227,3990
EC00399,56,1486,17,1002.44,58.97,231,24,4.02,13.42,0.068731,5,2,6,3.8,0.275286,0.502614,12526
EC00400,43,677,13,542.63,41.74,36,22,2.96,12.22,0.182083,5,1,3,4.0,0.012053,0.227492,202
EC00401,58,1211,11,4150.47,377.32,262,21,2.71,14.57,0.400223,8,2,4,4.4,0.205196,0.464564,4078
EC00402,35,1138,14,1449.17,103.51,148,24,4.02,4.09,0.151042,3,2,2,4.7,0.235741,0.269933,10588
EC00403,62,1107,10,1354.55,135.45,348,13,9.05,14.6,0.108647,4,2,2,3.9,0.184742,0.61849,9744
EC00404,50,1926,12,659.7,54.98,261,18,9.18,20.71,0.36297,3,7,1,4.7,0.12302,0.208412,13685
EC00405,37,1768,10,1613.86,161.39,158,30,14.41,18.53,0.015435,5,5,1,4.1,0.240003,0.375774,10059
EC00406,51,1305,14,1902.1,135.86,244,21,16.04,7.01,0.23599,4,3,1,4.0,0.069444,0.767603,7951
EC00407,57,763,11,1767.1,160.65,140,19,4.29,10.87,0.069583,7,4,1,4.0,0.145781,0.684008,8038
EC00408,58,1487,9,703.68,78.19,52,31,6.45,13.39,0.568818,4,1,1,4.3,0.429602,0.406233,1100
EC00409,45,1227,14,637.08,45.51,103,20,3.89,,0.151715,1,2,4,3.7,0.181621,0.903686,8704
EC00410,65,698,10,5068.86,506.89,106,25,12.65,8.92,0.344616,2,5,3,4.0,0.084295,0.530938,12188
EC00411,31,1337,15,1013.42,67.56,240,31,5.99,2.0,0.264759,2,3,5,4.1,0.148154,0.21203,14005
EC00412,24,146,11,3661.18,332.83,298,13,6.28,7.62,0.107126,3,2,2,3.6,0.239276,0.700303,2524
EC00413,33,739,14,1967.61,140.54,10,19,2.07,15.99,0.421121,4,1,4,3.8,0.381585,0.660457,5157
EC00414,46,1609,16,1442.89,90.18,302,12,4.84,13.99,0.420924,5,2,0,3.5,0.334046,0.822992,142
EC00415,36,1459,11,789.67,71.79,363,25,4.31,5.59,0.625375,6,4,2,3.1,0.104261,0.641259,12973
EC00416,48,1138,20,1735.1,86.76,260,21,3.79,15.94,0.65449,6,4,1,4.3,0.261171,0.550911,7003
EC00417,66,707,10,961.99,96.2,184,17,4.23,8.64,0.450599,7,3,2,2.0,0.166866,0.40773,1546
EC00418,19,107,18,4608.73,256.04,202,22,6.51,36.2,0.366364,4,7,3,4.6,0.04487,0.626821,11513
EC00419,58,80,14,539.09,38.51,337,17,3.15,5.95,0.590165,8,3,1,5.0,0.407796,0.144105,6696
EC00420,62,1789,7,1159.34,165.62,121,17,6.92,11.57,0.53246,4,1,2,3.5,0.163283,0.650325,13649
EC00421,36,852,11,794.72,72.25,305,15,3.31,13.29,0.23661,5,3,5,5.0,0.268106,0.498623,11293
EC00422,52,39,7,743.8,106.26,207,17,6.16,10.86,0.366344,3,5,1,3.5,0.074712,0.734094,10903
EC00423,23,452,18,1394.84,77.49,215,21,5.3,22.92,0.309998,4,4,2,3.2,0.175246,0.404621,7
EC00424,64,537,17,2169.47,127.62,224,21,4.19,4.37,0.474834,8,3,1,2.5,0.128927,0.713083,7
EC00425,37,1789,11,1921.59,174.69,98,20,3.91,17.43,0.522747,6,5,4,3.7,0.018783,0.435406,14899
EC00426,45,856,9,1414.78,157.2,335,25,4.37,16.31,0.741651,9,7,3,3.0,0.122141,0.409068,2550
EC00427,44,1722,15,1773.79,118.25,285,14,1.52,20.3,0.664455,6,3,0,3.8,0.354065,0.320693,11641
EC00428,38,1634,16,2191.48,136.97,93,29,10.17,14.09,0.410107,6,6,5,3.0,0.171154,0.392201,12188
EC00429,41,285,15,1073.41,,204,27,7.13,8.8,0.24649,3,6,3,4.0,0.072895,0.58601,11489
EC00430,69,1319,9,799.65,88.85,4,24,3.48,4.79,0.368633,5,3,0,3.6,0.358778,0.131874,2926
EC00431,69,137,13,813.93,62.61,42,15,1.1,19.65,0.053655,6,3,4,3.7,0.107249,0.343574,6308
EC00432,38,471,14,2743.82,195.99,297,20,6.02,9.33,0.09603,4,1,2,3.7,0.590999,0.490176,3620
EC00433,35,936,10,2518.92,251.89,260,23,8.82,6.92,0.187485,7,3,3,4.7,0.102989,0.418964,6413
EC00434,18,887,11,3466.97,315.18,297,17,5.98,8.78,0.445804,8,2,0,4.7,0.303861,0.609296,11696
EC00435,62,1409,10,1458.9,145.89,85,26,5.65,6.87,0.127187,4,2,5,2.7,0.195122,0.280156,9483
EC00436,22,1371,19,1071.65,56.4,320,17,8.72,11.79,0.324124,3,5,1,5.0,0.213793,0.631238,6950
EC00437,69,1099,4,1215.0,303.75,121,16,5.69,23.52,0.470692,4,3,3,2.7,0.223119,0.279834,1393
EC00438,67,1079,15,482.02,32.13,352,18,8.38,14.4,0.411709,9,6,2,5.0,0.115387,0.110182,10871
EC00439,28,1447,14,1212.25,86.59,339,19,2.14,,0.142384,6,3,5,4.5,0.179509,0.544263,11885
EC00440,36,938,14,1253.56,89.54,281,26,10.43,9.77,0.296397,6,3,3,4.0,0.019894,0.369283,2739
EC00441,55,976,14,528.72,37.77,34,21,4.69,11.77,0.17173,4,1,1,4.0,0.331076,0.607507,11583
EC00442,71,1417,15,660.51,44.03,178,14,6.06,8.91,0.314564,5,3,1,4.1,0.02837,0.494816,184
EC00443,47,1177,10,434.38,43.44,165,19,8.56,5.56,0.354119,3,5,2,3.4,0.092616,0.269691,10473
EC00444,27,243,15,1868.16,124.54,133,20,7.96,7.56,0.084263,3,2,0,3.6,0.125546,0.440458,12562
EC00445,23,491,14,2386.46,170.46,357,22,8.07,6.88,0.388814,5,3,1,3.2,0.082573,0.440463,9092
EC00446,55,655,17,1449.56,85.27,216,27,5.8,8.93,0.334688,4,5,3,4.4,0.033282,0.616058,3427
EC00447,65,234,9,468.45,52.05,245,23,13.32,,0.208064,4,5,2,3.7,0.077206,0.54135,2660
EC00448,53,1541,9,724.22,80.47,153,25,5.42,3.67,0.631847,8,2,1,4.0,0.263194,0.367353,913
EC00449,33,1741,17,1346.09,79.18,86,26,5.93,4.34,0.004721,5,1,2,4.2,0.15934,0.816165,8687
EC00450,58,1155,4,569.48,142.37,40,22,5.62,,0.074837,2,3,3,2.5,0.075464,0.368292,7109
EC00451,60,557,13,955.45,73.5,341,16,8.05,17.59,0.38286,4,3,0,3.9,0.057136,0.171925,7188
EC00452,25,1968,16,339.33,21.21,33,23,6.11,10.51,0.42175,8,2,3,2.7,0.205791,0.346648,8834
EC00453,55,668,18,1754.0,97.44,41,23,13.62,10.34,0.473286,4,2,2,4.3,0.112305,0.348816,8630
EC00454,64,1166,7,696.53,99.5,345,25,8.54,12.08,0.031064,4,5,5,4.0,0.112855,0.596081,1169
EC00455,25,1654,8,680.76,85.1,236,24,6.12,24.35,0.434297,4,2,3,2.9,0.066142,0.450479,13223
EC00456,45,374,16,1335.14,83.45,47,15,10.08,4.19,0.049739,6,3,2,4.0,0.149349,0.535782,13615
